deployment,hour_start_utc,latitude,longitude,geographic_zone,usable_audio_minutes,blue_a_count,blue_b_count,fin_20hz_count
CalCurCEAS_021,2024-11-04 22:59:59,36.211195,-123.156595,Central California,60.000333,3,9,18
CalCurCEAS_021,2024-11-05 00:00:00,36.20829,-123.15749,Central California,60.000417,14,4,6
CalCurCEAS_021,2024-11-05 01:00:00,36.20433,-123.15583,Central California,60.000333,12,8,22
CalCurCEAS_021,2024-11-05 01:59:59,36.20065,-123.15395,Central California,60.000292,0,0,6
CalCurCEAS_021,2024-11-05 03:00:00,36.1969,-123.15208,Central California,60.000458,0,4,20
CalCurCEAS_021,2024-11-05 04:00:00,36.19353,-123.149335,Central California,60.000375,3,3,21
CalCurCEAS_021,2024-11-05 04:59:59,36.19042,-123.1477,Central California,60.000292,0,2,4
CalCurCEAS_021,2024-11-05 06:00:00,36.18647333,-123.14682,Central California,60.000542,0,5,25
CalCurCEAS_021,2024-11-05 07:00:00,36.181095,-123.147715,Central California,60.000458,0,7,5
CalCurCEAS_021,2024-11-05 07:59:59,36.17713,-123.15264,Central California,60.0005,1,4,12
CalCurCEAS_021,2024-11-05 09:00:00,36.17549,-123.15712,Central California,60.000417,2,5,9
CalCurCEAS_021,2024-11-05 10:00:00,36.1742,-123.1644,Central California,60.000375,0,4,31
CalCurCEAS_021,2024-11-05 10:59:59,36.172875,-123.16875,Central California,60.00025,1,6,8
CalCurCEAS_021,2024-11-05 12:00:00,36.170755,-123.173175,Central California,60.000458,0,5,25
CalCurCEAS_021,2024-11-05 13:00:00,36.16842,-123.17607,Central California,60.000333,0,2,32
CalCurCEAS_021,2024-11-05 13:59:59,36.16481,-123.177505,Central California,60.000292,0,2,35
CalCurCEAS_021,2024-11-05 15:00:00,36.162545,-123.177195,Central California,60.000375,3,9,29
CalCurCEAS_021,2024-11-05 16:00:00,36.160895,-123.176615,Central California,60.00025,2,1,45
CalCurCEAS_021,2024-11-05 16:59:59,36.15915,-123.17639,Central California,60.000333,2,1,17
CalCurCEAS_021,2024-11-05 18:00:00,36.155665,-123.1771,Central California,60.000375,0,1,0
CalCurCEAS_021,2024-11-05 19:00:00,36.15293,-123.17835,Central California,60.000417,1,8,9
CalCurCEAS_021,2024-11-05 19:59:59,36.15074,-123.180785,Central California,60.0005,0,20,28
CalCurCEAS_021,2024-11-05 21:00:00,36.14883,-123.18416,Central California,60.00025,1,21,30
CalCurCEAS_021,2024-11-05 22:00:00,36.14862,-123.18814,Central California,60.000417,0,24,1
CalCurCEAS_021,2024-11-05 22:59:59,36.148955,-123.191875,Central California,60.000375,0,16,35
CalCurCEAS_021,2024-11-06 00:00:00,36.1483,-123.192455,Central California,60.000458,0,19,60
CalCurCEAS_021,2024-11-06 01:00:00,36.14456,-123.19156,Central California,60.000375,0,3,9
CalCurCEAS_021,2024-11-06 01:59:59,36.1393,-123.190225,Central California,60.000208,0,2,92
CalCurCEAS_021,2024-11-06 03:00:00,36.132315,-123.188925,Central California,60.000417,0,0,104
CalCurCEAS_021,2024-11-06 04:00:00,36.126485,-123.18693,Central California,60.000375,0,4,109
CalCurCEAS_021,2024-11-06 04:59:59,36.12362,-123.18599,Central California,60.000375,0,1,54
CalCurCEAS_021,2024-11-06 06:00:00,36.12102,-123.18597333,Central California,60.000292,0,14,24
CalCurCEAS_021,2024-11-06 07:00:00,36.1178,-123.18594,Central California,60.00025,0,11,104
CalCurCEAS_021,2024-11-06 07:59:59,36.115615,-123.186875,Central California,60.000333,0,8,46
CalCurCEAS_021,2024-11-06 09:00:00,36.113315,-123.19064,Central California,60.000333,0,1,8
CalCurCEAS_021,2024-11-06 10:00:00,36.11314,-123.195965,Central California,60.000292,0,1,2
CalCurCEAS_021,2024-11-06 10:59:59,36.11476,-123.19856,Central California,60.000417,0,4,1
CalCurCEAS_021,2024-11-06 12:00:00,36.114925,-123.200805,Central California,60.000292,0,1,2
CalCurCEAS_021,2024-11-06 13:00:00,36.1143,-123.20457,Central California,60.000333,0,0,5
CalCurCEAS_021,2024-11-06 13:59:59,36.11409,-123.20555,Central California,60.000375,0,0,4
CalCurCEAS_021,2024-11-06 15:00:00,36.11275,-123.20635,Central California,60.000292,0,0,9
CalCurCEAS_021,2024-11-06 16:00:00,36.11208,-123.20751,Central California,60.00025,0,2,26
CalCurCEAS_021,2024-11-06 16:59:59,36.1101,-123.2097,Central California,60.000292,0,1,6
CalCurCEAS_021,2024-11-06 18:00:00,36.109195,-123.211295,Central California,60.000375,0,0,1
CalCurCEAS_021,2024-11-06 19:00:00,36.10921,-123.21496,Central California,60.000458,0,7,1
CalCurCEAS_021,2024-11-06 19:59:59,36.110035,-123.21961,Central California,60.000167,0,1,1
CalCurCEAS_021,2024-11-06 21:00:00,36.11322,-123.22383,Central California,60.000333,0,0,1
CalCurCEAS_021,2024-11-06 22:00:00,36.11666,-123.22686,Central California,60.000458,0,1,4
CalCurCEAS_021,2024-11-06 22:59:59,36.11985,-123.22962,Central California,60.000375,0,1,10
CalCurCEAS_021,2024-11-07 00:00:00,36.12188,-123.23143,Central California,60.000333,0,1,27
CalCurCEAS_021,2024-11-07 01:00:00,36.12283,-123.23182,Central California,60.000375,0,0,46
CalCurCEAS_021,2024-11-07 01:59:59,36.121925,-123.23052,Central California,60.000333,0,0,19
CalCurCEAS_021,2024-11-07 03:00:00,36.11835,-123.23027,Central California,60.000292,0,4,50
CalCurCEAS_021,2024-11-07 04:00:00,36.11479,-123.230555,Central California,60.000375,0,0,8
CalCurCEAS_021,2024-11-07 04:59:59,36.11055,-123.23254,Central California,60.000417,0,0,5
CalCurCEAS_021,2024-11-07 06:00:00,36.109475,-123.234695,Central California,60.000417,0,2,4
CalCurCEAS_021,2024-11-07 07:00:00,36.10797,-123.24141,Central California,60.000292,0,0,29
CalCurCEAS_021,2024-11-07 07:59:59,36.10775,-123.246925,Central California,59.859583,0,3,9
CalCurCEAS_021,2024-11-07 09:00:00,36.109,-123.25328,Central California,60.000417,0,9,4
CalCurCEAS_021,2024-11-07 10:00:00,36.11307,-123.258095,Central California,59.984792,0,0,9
CalCurCEAS_021,2024-11-07 10:59:59,36.119785,-123.263105,Central California,60.000375,0,3,4
CalCurCEAS_021,2024-11-07 12:00:00,36.12619,-123.26615,Central California,60.000417,0,17,9
CalCurCEAS_021,2024-11-07 13:00:00,36.13036,-123.26904,Central California,60.000375,0,3,12
CalCurCEAS_021,2024-11-07 13:59:59,36.13348,-123.27085,Central California,56.000375,0,23,18
CalCurCEAS_022,2024-10-27 13:59:59,34.95005,-123.6134,Central California,54.00025,0,5,8
CalCurCEAS_022,2024-10-27 15:00:00,34.943495,-123.622875,Central California,60.000292,0,7,4
CalCurCEAS_022,2024-10-27 16:00:00,34.93458,-123.63753,Central California,60.000458,1,14,14
CalCurCEAS_022,2024-10-27 16:59:59,34.924935,-123.65402,Central California,60.00025,4,0,0
CalCurCEAS_022,2024-10-27 18:00:00,34.91665,-123.6687,Central California,60.000417,0,3,9
CalCurCEAS_022,2024-10-27 19:00:00,34.9076,-123.68533,Central California,60.000333,2,13,7
CalCurCEAS_022,2024-10-27 19:59:59,34.89778,-123.70331,Central California,60.000333,0,15,9
CalCurCEAS_022,2024-10-27 21:00:00,34.88785,-123.72129,Central California,60.00025,0,16,4
CalCurCEAS_022,2024-10-27 22:00:00,34.880765,-123.738735,Central California,60.000542,0,18,0
CalCurCEAS_022,2024-10-27 22:59:59,34.875745,-123.7562,Central California,60.000333,0,4,4
CalCurCEAS_022,2024-10-28 00:00:00,34.872255,-123.77547,Central California,60.000417,2,13,4
CalCurCEAS_022,2024-10-28 01:00:00,34.870625,-123.791605,Central California,60.0005,1,46,0
CalCurCEAS_022,2024-10-28 01:59:59,34.86841,-123.8068,Central California,59.995208,0,9,2
CalCurCEAS_022,2024-10-28 03:00:00,34.86567,-123.82173,Central California,60.000375,4,4,3
CalCurCEAS_022,2024-10-28 04:00:00,34.86352,-123.83487,Central California,60.000333,8,7,6
CalCurCEAS_022,2024-10-28 04:59:59,34.86254,-123.844675,Central California,60.000333,3,8,1
CalCurCEAS_022,2024-10-28 06:00:00,34.85967,-123.868475,Central California,60.000417,2,0,2
CalCurCEAS_022,2024-10-28 07:00:00,34.85864,-123.88186,Central California,60.000458,0,0,0
CalCurCEAS_022,2024-10-28 07:59:59,34.8556,-123.893325,Central California,60.000417,0,5,3
CalCurCEAS_022,2024-10-28 09:00:00,34.85102,-123.907145,Central California,60.000292,1,11,0
CalCurCEAS_022,2024-10-28 10:00:00,34.84751,-123.91761,Central California,59.983833,0,5,18
CalCurCEAS_022,2024-10-28 10:59:59,34.84215,-123.934695,Central California,60.000208,0,4,11
CalCurCEAS_022,2024-10-28 12:00:00,34.83816,-123.9526,Central California,60.000292,1,4,3
CalCurCEAS_022,2024-10-28 13:00:00,34.837205,-123.96814,Central California,60.000375,0,4,5
CalCurCEAS_022,2024-10-28 13:59:59,34.837595,-123.98894,Central California,60.000458,0,10,1
CalCurCEAS_022,2024-10-28 15:00:00,34.83886,-124.00009,Central California,60.000208,0,3,11
CalCurCEAS_022,2024-10-28 16:00:00,34.839925,-124.014945,Central California,60.000458,0,6,0
CalCurCEAS_022,2024-10-28 16:59:59,34.841175,-124.0353,Central California,60.000292,0,6,0
CalCurCEAS_022,2024-10-28 18:00:00,34.84188,-124.04813,Central California,60.000375,0,22,1
CalCurCEAS_022,2024-10-28 19:00:00,34.843195,-124.06166,Central California,60.000417,0,11,0
CalCurCEAS_022,2024-10-28 19:59:59,34.844585,-124.077055,Central California,60.0005,0,3,0
CalCurCEAS_022,2024-10-28 21:00:00,34.84651,-124.09181,Central California,59.981,0,3,0
CalCurCEAS_022,2024-10-28 22:00:00,34.848705,-124.10642,Central California,60.0005,0,2,0
CalCurCEAS_022,2024-10-28 22:59:59,34.851435,-124.12187,Central California,60.000458,0,20,0
CalCurCEAS_022,2024-10-29 00:00:00,34.85425,-124.13227,Central California,60.000375,0,3,1
CalCurCEAS_022,2024-10-29 01:00:00,34.85727,-124.14249,Central California,60.000417,0,7,0
CalCurCEAS_022,2024-10-29 01:59:59,34.86199,-124.1535,Central California,59.975958,0,7,0
CalCurCEAS_022,2024-10-29 03:00:00,34.86531,-124.16057,Central California,60.000292,0,9,0
CalCurCEAS_022,2024-10-29 04:00:00,34.868785,-124.16924,Central California,60.0005,0,16,0
CalCurCEAS_022,2024-10-29 04:59:59,34.870795,-124.17453,Central California,60.00025,0,18,0
CalCurCEAS_022,2024-10-29 06:00:00,34.872595,-124.187145,Central California,60.000333,0,13,0
CalCurCEAS_022,2024-10-29 07:00:00,34.87065,-124.19724,Central California,60.000375,0,2,0
CalCurCEAS_022,2024-10-29 07:59:59,34.867425,-124.207285,Central California,60.000292,0,5,0
CalCurCEAS_022,2024-10-29 09:00:00,34.86281,-124.2187,Central California,60.000375,0,15,0
CalCurCEAS_022,2024-10-29 10:00:00,34.860445,-124.23061,Central California,60.000375,0,0,0
CalCurCEAS_022,2024-10-29 10:59:59,34.85873,-124.247935,Central California,60.000458,0,7,0
CalCurCEAS_022,2024-10-29 12:00:00,34.85897,-124.263085,Central California,60.000417,0,1,2
CalCurCEAS_022,2024-10-29 13:00:00,34.86146,-124.27734,Central California,60.000292,0,4,0
CalCurCEAS_022,2024-10-29 13:59:59,34.86439,-124.28872,Central California,60.000375,0,15,0
CalCurCEAS_022,2024-10-29 15:00:00,34.8695,-124.30573,Central California,60.000375,0,22,0
CalCurCEAS_022,2024-10-29 16:00:00,34.87573,-124.318345,Central California,60.000417,0,23,0
CalCurCEAS_022,2024-10-29 16:59:59,34.88323,-124.33135,Central California,60.000333,0,33,0
CalCurCEAS_022,2024-10-29 18:00:00,34.890065,-124.341605,Central California,60.000375,0,14,0
CalCurCEAS_022,2024-10-29 19:00:00,34.896615,-124.349305,Central California,60.0005,0,28,0
CalCurCEAS_022,2024-10-29 19:59:59,34.9017,-124.35521,Central California,60.000583,0,18,0
CalCurCEAS_022,2024-10-29 21:00:00,34.90475,-124.359805,Central California,60.000375,0,5,0
CalCurCEAS_022,2024-10-29 22:00:00,34.90878,-124.36448,Central California,60.000333,0,10,0
CalCurCEAS_022,2024-10-29 22:59:59,34.91133,-124.36874,Central California,60.000417,0,1,0
CalCurCEAS_022,2024-10-30 00:00:00,34.913435,-124.37415,Central California,60.000333,0,29,1
CalCurCEAS_022,2024-10-30 01:00:00,34.91605,-124.37841,Central California,60.000292,0,34,1
CalCurCEAS_022,2024-10-30 01:59:59,34.9178,-124.38183,Central California,60.000417,0,22,0
CalCurCEAS_022,2024-10-30 03:00:00,34.92068,-124.386845,Central California,59.977333,0,23,2
CalCurCEAS_022,2024-10-30 04:00:00,34.92446,-124.39176,Central California,60.00025,0,27,0
CalCurCEAS_022,2024-10-30 04:59:59,34.92740333,-124.39541,Central California,60.000417,0,27,0
CalCurCEAS_022,2024-10-30 06:00:00,34.930505,-124.40327,Central California,60.0005,0,4,0
CalCurCEAS_022,2024-10-30 07:00:00,34.933725,-124.412195,Central California,60.000375,0,4,0
CalCurCEAS_022,2024-10-30 07:59:59,34.93608,-124.41922,Central California,60.000333,0,9,0
CalCurCEAS_022,2024-10-30 09:00:00,34.938885,-124.425015,Central California,60.00025,0,8,0
CalCurCEAS_022,2024-10-30 10:00:00,34.94378,-124.4342,Central California,60.000417,0,0,1
CalCurCEAS_022,2024-10-30 10:59:59,34.94808,-124.43999,Central California,60.000375,0,5,0
CalCurCEAS_022,2024-10-30 12:00:00,34.952415,-124.44583,Central California,60.000292,0,1,0
CalCurCEAS_022,2024-10-30 13:00:00,34.95773,-124.45237,Central California,60.00025,0,1,7
CalCurCEAS_022,2024-10-30 13:59:59,34.962295,-124.45729,Central California,60.000417,0,0,0
CalCurCEAS_022,2024-10-30 15:00:00,34.969975,-124.462085,Central California,59.996542,0,2,1
CalCurCEAS_022,2024-10-30 16:00:00,34.980965,-124.46485,Central California,60.000333,0,1,0
CalCurCEAS_022,2024-10-30 16:59:59,34.98656,-124.46628,Central California,60.000333,0,2,0
CalCurCEAS_022,2024-10-30 18:00:00,34.99374,-124.4682675,Central California,60.000333,0,1,0
CalCurCEAS_022,2024-10-30 19:00:00,35.00092,-124.470255,Central California,60.000458,0,2,0
CalCurCEAS_022,2024-10-30 19:59:59,35.008855,-124.471365,Central California,60.000542,0,6,4
CalCurCEAS_022,2024-10-30 21:00:00,35.01441,-124.47121,Central California,60.000417,0,5,1
CalCurCEAS_022,2024-10-30 22:00:00,35.01784,-124.47085,Central California,60.000417,0,8,1
CalCurCEAS_022,2024-10-30 22:59:59,35.02201,-124.46838,Central California,60.000333,0,0,25
CalCurCEAS_022,2024-10-31 00:00:00,35.02357,-124.46686,Central California,60.000333,0,2,1
CalCurCEAS_022,2024-10-31 01:00:00,35.02468667,-124.46464,Central California,60.000292,0,8,8
CalCurCEAS_022,2024-10-31 01:59:59,35.02549,-124.46563,Central California,60.000333,0,4,4
CalCurCEAS_022,2024-10-31 03:00:00,35.02787,-124.468385,Central California,60.000375,0,0,2
CalCurCEAS_022,2024-10-31 04:00:00,35.032265,-124.47088,Central California,60.000458,0,28,0
CalCurCEAS_022,2024-10-31 04:59:59,35.03606333,-124.47218,Central California,59.972417,0,27,0
CalCurCEAS_022,2024-10-31 06:00:00,35.041785,-124.474055,Central California,60.000375,0,11,1
CalCurCEAS_022,2024-10-31 07:00:00,35.0465,-124.47544,Central California,60.000458,0,9,0
CalCurCEAS_022,2024-10-31 07:59:59,35.05195,-124.47628,Central California,60.000458,0,16,0
CalCurCEAS_022,2024-10-31 09:00:00,35.05629,-124.47591,Central California,60.000417,0,26,0
CalCurCEAS_022,2024-10-31 10:00:00,35.05804,-124.47566,Central California,60.000333,0,15,2
CalCurCEAS_022,2024-10-31 10:59:59,35.059115,-124.475625,Central California,60.000417,0,9,2
CalCurCEAS_022,2024-10-31 12:00:00,35.05963,-124.47617,Central California,60.000292,0,22,9
CalCurCEAS_022,2024-10-31 13:00:00,35.06042,-124.47847,Central California,60.000292,0,18,20
CalCurCEAS_022,2024-10-31 13:59:59,35.06297,-124.480645,Central California,60.000375,0,18,8
CalCurCEAS_022,2024-10-31 15:00:00,35.06669,-124.48246,Central California,60.000458,1,9,0
CalCurCEAS_022,2024-10-31 16:00:00,35.07051,-124.484305,Central California,60.000292,0,0,1
CalCurCEAS_022,2024-10-31 16:59:59,35.07582,-124.4854,Central California,60.000333,0,2,2
CalCurCEAS_022,2024-10-31 18:00:00,35.082395,-124.48631,Central California,60.000375,0,0,0
CalCurCEAS_022,2024-10-31 19:00:00,35.090575,-124.486795,Central California,60.000417,0,6,0
CalCurCEAS_022,2024-10-31 19:59:59,35.0967,-124.48647,Central California,60.000333,0,12,1
CalCurCEAS_022,2024-10-31 21:00:00,35.102575,-124.48413,Central California,60.000375,0,1,0
CalCurCEAS_022,2024-10-31 22:00:00,35.10546,-124.48143,Central California,60.000583,0,16,0
CalCurCEAS_022,2024-10-31 22:59:59,35.10933,-124.47649,Central California,60.000292,0,11,1
CalCurCEAS_022,2024-11-01 00:00:00,35.1123,-124.472885,Central California,60.000292,0,13,5
CalCurCEAS_022,2024-11-01 01:00:00,35.114185,-124.46999,Central California,60.000333,0,12,0
CalCurCEAS_022,2024-11-01 01:59:59,35.11473,-124.46821,Central California,60.000292,0,5,10
CalCurCEAS_022,2024-11-01 03:00:00,35.115675,-124.466355,Central California,60.000375,0,2,2
CalCurCEAS_022,2024-11-01 04:00:00,35.11739,-124.46405,Central California,60.000417,0,3,0
CalCurCEAS_022,2024-11-01 04:59:59,35.12037333,-124.46247333,Central California,60.000417,0,1,1
CalCurCEAS_022,2024-11-01 06:00:00,35.12533,-124.461215,Central California,60.000292,0,1,0
CalCurCEAS_022,2024-11-01 07:00:00,35.12854,-124.46023,Central California,60.000417,0,4,0
CalCurCEAS_022,2024-11-01 07:59:59,35.132195,-124.45882,Central California,60.00025,0,13,1
CalCurCEAS_022,2024-11-01 09:00:00,35.13582,-124.45714,Central California,60.000375,0,23,3
CalCurCEAS_022,2024-11-01 10:00:00,35.138965,-124.456355,Central California,60.0005,0,2,1
CalCurCEAS_022,2024-11-01 10:59:59,35.141335,-124.45573,Central California,60.000458,0,1,0
CalCurCEAS_022,2024-11-01 12:00:00,35.14357,-124.45529,Central California,60.000375,0,5,0
CalCurCEAS_022,2024-11-01 13:00:00,35.14592,-124.455225,Central California,60.0005,0,0,0
CalCurCEAS_022,2024-11-01 13:59:59,35.15183,-124.45528,Central California,60.000417,0,0,2
CalCurCEAS_022,2024-11-01 15:00:00,35.158375,-124.454745,Central California,60.0005,0,0,0
CalCurCEAS_022,2024-11-01 16:00:00,35.165645,-124.452695,Central California,60.000458,0,7,0
CalCurCEAS_022,2024-11-01 16:59:59,35.173875,-124.448225,Central California,59.983667,0,7,0
CalCurCEAS_022,2024-11-01 18:00:00,35.18006,-124.44392,Central California,60.000375,0,3,0
CalCurCEAS_022,2024-11-01 19:00:00,35.1876,-124.43776,Central California,60.000417,0,3,0
CalCurCEAS_022,2024-11-01 19:59:59,35.193365,-124.429295,Central California,60.0005,0,0,1
CalCurCEAS_022,2024-11-01 21:00:00,35.196625,-124.42378,Central California,60.000458,0,10,0
CalCurCEAS_022,2024-11-01 22:00:00,35.19758,-124.41891,Central California,60.000333,0,2,0
CalCurCEAS_022,2024-11-01 22:59:59,35.19677,-124.41476,Central California,60.00025,0,1,1
CalCurCEAS_022,2024-11-02 00:00:00,35.19734,-124.412365,Central California,60.000417,0,8,0
CalCurCEAS_022,2024-11-02 01:00:00,35.19864,-124.40824,Central California,60.000292,0,0,0
CalCurCEAS_022,2024-11-02 01:59:59,35.200915,-124.40459,Central California,60.000458,0,2,0
CalCurCEAS_022,2024-11-02 03:00:00,35.20469,-124.401305,Central California,60.000292,0,3,0
CalCurCEAS_022,2024-11-02 04:00:00,35.209935,-124.397785,Central California,60.000375,0,0,0
CalCurCEAS_022,2024-11-02 04:59:59,35.21412667,-124.39405333,Central California,60.000458,0,0,0
CalCurCEAS_022,2024-11-02 06:00:00,35.22052,-124.38761,Central California,60.000333,0,5,2
CalCurCEAS_022,2024-11-02 07:00:00,35.22372,-124.38395,Central California,60.000375,0,8,0
CalCurCEAS_022,2024-11-02 07:59:59,35.22932,-124.37541,Central California,60.000333,0,5,0
CalCurCEAS_022,2024-11-02 09:00:00,35.231615,-124.370255,Central California,60.000458,0,2,0
CalCurCEAS_022,2024-11-02 10:00:00,35.23392,-124.36339,Central California,60.000333,0,2,0
CalCurCEAS_022,2024-11-02 10:59:59,35.235005,-124.356415,Central California,60.000417,0,6,0
CalCurCEAS_022,2024-11-02 12:00:00,35.23476,-124.34971,Central California,60.000583,0,7,0
CalCurCEAS_022,2024-11-02 13:00:00,35.23391,-124.34513,Central California,60.000417,0,2,0
CalCurCEAS_022,2024-11-02 13:59:59,35.233635,-124.340535,Central California,60.000333,0,23,1
CalCurCEAS_022,2024-11-02 15:00:00,35.234825,-124.337255,Central California,60.000375,0,4,3
CalCurCEAS_022,2024-11-02 16:00:00,35.238675,-124.33598,Central California,60.000333,0,11,9
CalCurCEAS_022,2024-11-02 16:59:59,35.24267,-124.335,Central California,60.000375,0,7,0
CalCurCEAS_022,2024-11-02 18:00:00,35.246415,-124.332755,Central California,60.000375,0,24,0
CalCurCEAS_022,2024-11-02 19:00:00,35.25049,-124.32853,Central California,60.0005,0,9,2
CalCurCEAS_022,2024-11-02 19:59:59,35.253715,-124.325685,Central California,60.000333,0,7,0
CalCurCEAS_022,2024-11-02 21:00:00,35.2563,-124.32429,Central California,60.000458,0,15,0
CalCurCEAS_022,2024-11-02 22:00:00,35.25727,-124.322425,Central California,60.000292,1,31,0
CalCurCEAS_022,2024-11-02 22:59:59,35.25725,-124.318485,Central California,60.000375,0,29,0
CalCurCEAS_022,2024-11-03 00:00:00,35.25667,-124.31489,Central California,60.000542,0,1,3
CalCurCEAS_022,2024-11-03 01:00:00,35.257025,-124.31015,Central California,60.000333,0,17,1
CalCurCEAS_022,2024-11-03 01:59:59,35.257375,-124.303735,Central California,60.000542,0,26,0
CalCurCEAS_022,2024-11-03 03:00:00,35.25811,-124.29975,Central California,60.00025,0,31,0
CalCurCEAS_022,2024-11-03 04:00:00,35.2595,-124.295645,Central California,60.000417,0,1,2
CalCurCEAS_022,2024-11-03 04:59:59,35.26070333,-124.28984,Central California,60.000417,0,15,0
CalCurCEAS_022,2024-11-03 06:00:00,35.260045,-124.28167,Central California,60.000333,0,5,2
CalCurCEAS_022,2024-11-03 07:00:00,35.257695,-124.27432,Central California,60.000292,0,11,0
CalCurCEAS_022,2024-11-03 07:59:59,35.2556,-124.27082,Central California,60.000417,0,16,1
CalCurCEAS_022,2024-11-03 09:00:00,35.25299,-124.26817,Central California,60.000375,0,14,0
CalCurCEAS_022,2024-11-03 10:00:00,35.25026,-124.26704,Central California,60.000417,0,5,0
CalCurCEAS_022,2024-11-03 10:59:59,35.2475,-124.26686,Central California,60.000292,0,14,0
CalCurCEAS_022,2024-11-03 12:00:00,35.243475,-124.26722,Central California,60.000333,0,12,0
CalCurCEAS_022,2024-11-03 13:00:00,35.24105,-124.26697,Central California,60.000542,0,16,0
CalCurCEAS_022,2024-11-03 13:59:59,35.2389,-124.26653,Central California,60.000292,0,21,2
CalCurCEAS_022,2024-11-03 15:00:00,35.238375,-124.26597,Central California,60.000292,0,10,0
CalCurCEAS_022,2024-11-03 16:00:00,35.23808,-124.26392,Central California,60.000458,0,11,0
CalCurCEAS_022,2024-11-03 16:59:59,35.23731,-124.26194,Central California,60.000375,0,24,0
CalCurCEAS_022,2024-11-03 18:00:00,35.23428,-124.25868,Central California,60.000458,0,6,0
CalCurCEAS_022,2024-11-03 19:00:00,35.23256,-124.25696,Central California,60.000375,0,8,0
CalCurCEAS_022,2024-11-03 19:59:59,35.229115,-124.25548,Central California,60.000458,0,0,0
CalCurCEAS_022,2024-11-03 21:00:00,35.22465,-124.25669,Central California,60.000417,0,7,0
CalCurCEAS_022,2024-11-03 22:00:00,35.22048,-124.25767,Central California,60.000333,0,15,1
CalCurCEAS_022,2024-11-03 22:59:59,35.21459,-124.25956,Central California,60.000333,0,7,0
CalCurCEAS_022,2024-11-04 00:00:00,35.210325,-124.260555,Central California,60.00025,0,11,0
CalCurCEAS_022,2024-11-04 01:00:00,35.20543,-124.26222,Central California,60.0005,0,3,0
CalCurCEAS_022,2024-11-04 01:59:59,35.20312,-124.26357,Central California,60.000333,0,2,0
CalCurCEAS_022,2024-11-04 03:00:00,35.20359,-124.26391,Central California,60.000458,0,5,0
CalCurCEAS_022,2024-11-04 04:00:00,35.20559,-124.26255,Central California,60.000375,0,13,0
CalCurCEAS_022,2024-11-04 04:59:59,35.20714,-124.26001,Central California,60.000417,0,5,0
CalCurCEAS_022,2024-11-04 06:00:00,35.207275,-124.256895,Central California,60.000375,0,3,1
CalCurCEAS_022,2024-11-04 07:00:00,35.207725,-124.250155,Central California,60.000375,0,1,0
CalCurCEAS_022,2024-11-04 07:59:59,35.20795,-124.24629,Central California,60.000542,1,2,0
CalCurCEAS_022,2024-11-04 09:00:00,35.20787,-124.243125,Central California,60.000375,2,0,0
CalCurCEAS_022,2024-11-04 10:00:00,35.20657,-124.23885,Central California,60.000333,0,1,0
CalCurCEAS_022,2024-11-04 10:59:59,35.20529,-124.234985,Central California,60.000542,0,0,0
CalCurCEAS_022,2024-11-04 12:00:00,35.201975,-124.227615,Central California,60.0005,0,0,0
CalCurCEAS_022,2024-11-04 13:00:00,35.19829,-124.22213,Central California,60.000292,0,0,0
CalCurCEAS_022,2024-11-04 13:59:59,35.194665,-124.217465,Central California,60.000375,0,1,0
CalCurCEAS_022,2024-11-04 15:00:00,35.19051,-124.214255,Central California,60.000208,0,0,0
CalCurCEAS_022,2024-11-04 16:00:00,35.18828,-124.210365,Central California,60.000417,0,1,0
CalCurCEAS_022,2024-11-04 16:59:59,35.1859,-124.20634,Central California,60.000375,0,3,0
CalCurCEAS_022,2024-11-04 18:00:00,35.18397,-124.20336,Central California,60.000375,2,16,0
CalCurCEAS_022,2024-11-04 19:00:00,35.181645,-124.20134,Central California,60.0005,0,15,2
CalCurCEAS_022,2024-11-04 19:59:59,35.18034,-124.20087,Central California,60.00025,0,2,2
CalCurCEAS_022,2024-11-04 21:00:00,35.17926,-124.20101,Central California,60.000292,0,0,0
CalCurCEAS_022,2024-11-04 22:00:00,35.179485,-124.200585,Central California,60.000458,0,16,0
CalCurCEAS_022,2024-11-04 22:59:59,35.17921,-124.19857,Central California,60.0005,0,4,0
CalCurCEAS_022,2024-11-05 00:00:00,35.17691,-124.1943,Central California,60.000458,0,4,1
CalCurCEAS_022,2024-11-05 01:00:00,35.173275,-124.18887,Central California,60.000208,0,2,0
CalCurCEAS_022,2024-11-05 01:59:59,35.17017,-124.1831,Central California,60.000542,0,1,0
CalCurCEAS_022,2024-11-05 03:00:00,35.167315,-124.17634,Central California,60.000333,0,34,0
CalCurCEAS_022,2024-11-05 04:00:00,35.1635,-124.166265,Central California,60.000458,0,18,0
CalCurCEAS_022,2024-11-05 04:59:59,35.16061,-124.16012,Central California,60.000333,0,26,0
CalCurCEAS_022,2024-11-05 06:00:00,35.15688,-124.15408667,Central California,60.000458,0,22,0
CalCurCEAS_022,2024-11-05 07:00:00,35.149765,-124.14649,Central California,60.000375,0,32,0
CalCurCEAS_022,2024-11-05 07:59:59,35.1438,-124.142535,Central California,60.0005,0,8,0
CalCurCEAS_022,2024-11-05 09:00:00,35.13802,-124.14006,Central California,60.000333,0,1,0
CalCurCEAS_022,2024-11-05 10:00:00,35.133,-124.13887,Central California,60.000375,0,8,0
CalCurCEAS_022,2024-11-05 10:59:59,35.12719,-124.13893,Central California,60.000417,0,0,0
