deployment,hour_start_utc,hour_end_utc,latitude,longitude,position_source,geographic_zone,recorded_audio_minutes,bad_data_overlap_minutes,validated_analysis_hour,exclusion_reason,blue_a_present,blue_b_present,blue_d_present,fin_20hz_present,fin_40hz_present,sei_ds_present,blue_whale_present,fin_whale_present,sei_whale_present
CalCurCEAS_012,2024-10-04T04:00:00Z,2024-10-04T05:00:00Z,41.262883,-124.644270,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_012,2024-10-04T05:00:00Z,2024-10-04T06:00:00Z,41.269233,-124.649450,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_012,2024-10-04T06:00:00Z,2024-10-04T07:00:00Z,41.277247,-124.652413,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_012,2024-10-04T07:00:00Z,2024-10-04T08:00:00Z,41.285537,-124.653240,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_012,2024-10-04T08:00:00Z,2024-10-04T09:00:00Z,41.292850,-124.652053,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_012,2024-10-04T09:00:00Z,2024-10-04T10:00:00Z,41.297883,-124.649710,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_012,2024-10-04T10:00:00Z,2024-10-04T11:00:00Z,41.301310,-124.645940,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_012,2024-10-04T11:00:00Z,2024-10-04T12:00:00Z,41.302303,-124.643567,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_012,2024-10-04T12:00:00Z,2024-10-04T13:00:00Z,41.301233,-124.643983,observed,Northern California,59.984,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_012,2024-10-04T13:00:00Z,2024-10-04T14:00:00Z,41.300653,-124.645843,observed,Northern California,60.000,0.000,TRUE,,1,1,1,1,0,0,1,1,0
CalCurCEAS_012,2024-10-04T14:00:00Z,2024-10-04T15:00:00Z,41.301077,-124.647897,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_012,2024-10-04T15:00:00Z,2024-10-04T16:00:00Z,41.302200,-124.651983,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_012,2024-10-04T16:00:00Z,2024-10-04T17:00:00Z,41.305610,-124.655427,observed,Northern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_012,2024-10-04T17:00:00Z,2024-10-04T18:00:00Z,41.311117,-124.656937,observed,Northern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_012,2024-10-04T18:00:00Z,2024-10-04T19:00:00Z,41.317123,-124.658267,observed,Northern California,60.001,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_012,2024-10-04T19:00:00Z,2024-10-04T20:00:00Z,41.323553,-124.658847,observed,Northern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_012,2024-10-04T20:00:00Z,2024-10-04T21:00:00Z,41.329117,-124.658310,observed,Northern California,60.001,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_012,2024-10-04T21:00:00Z,2024-10-04T22:00:00Z,41.332687,-124.657827,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_012,2024-10-04T22:00:00Z,2024-10-04T23:00:00Z,41.335220,-124.656500,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_012,2024-10-04T23:00:00Z,2024-10-05T00:00:00Z,41.337357,-124.655897,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_012,2024-10-05T00:00:00Z,2024-10-05T01:00:00Z,41.338117,-124.656530,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_012,2024-10-05T01:00:00Z,2024-10-05T02:00:00Z,41.338967,-124.658313,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_012,2024-10-05T02:00:00Z,2024-10-05T03:00:00Z,41.340883,-124.662970,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_012,2024-10-05T03:00:00Z,2024-10-05T04:00:00Z,41.343330,-124.666890,observed,Northern California,2.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_013,2024-10-02T01:00:00Z,2024-10-02T02:00:00Z,40.895073,-124.719247,observed,Northern California,50.000,0.000,TRUE,,0,1,0,0,0,0,1,0,0
CalCurCEAS_013,2024-10-02T02:00:00Z,2024-10-02T03:00:00Z,40.898780,-124.713837,observed,Northern California,60.000,0.000,TRUE,,0,1,0,0,0,0,1,0,0
CalCurCEAS_013,2024-10-02T03:00:00Z,2024-10-02T04:00:00Z,40.903660,-124.706247,observed,Northern California,60.000,0.000,TRUE,,0,1,0,0,0,0,1,0,0
CalCurCEAS_013,2024-10-02T04:00:00Z,2024-10-02T05:00:00Z,40.908490,-124.698463,observed,Northern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_013,2024-10-02T05:00:00Z,2024-10-02T06:00:00Z,40.912267,-124.690977,observed,Northern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_013,2024-10-02T06:00:00Z,2024-10-02T07:00:00Z,40.914620,-124.683037,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_013,2024-10-02T07:00:00Z,2024-10-02T08:00:00Z,40.915410,-124.675083,observed,Northern California,60.001,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_013,2024-10-02T08:00:00Z,2024-10-02T09:00:00Z,40.914313,-124.668520,observed,Northern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_013,2024-10-02T09:00:00Z,2024-10-02T10:00:00Z,40.912253,-124.665170,observed,Northern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_013,2024-10-02T10:00:00Z,2024-10-02T11:00:00Z,40.910427,-124.665223,observed,Northern California,60.000,0.000,TRUE,,0,1,0,0,0,0,1,0,0
CalCurCEAS_013,2024-10-02T11:00:00Z,2024-10-02T12:00:00Z,40.909830,-124.667407,observed,Northern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_013,2024-10-02T12:00:00Z,2024-10-02T13:00:00Z,40.911370,-124.669090,observed,Northern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_013,2024-10-02T13:00:00Z,2024-10-02T14:00:00Z,40.915980,-124.669167,observed,Northern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_013,2024-10-02T14:00:00Z,2024-10-02T15:00:00Z,40.919735,-124.666370,observed,Northern California,59.976,0.000,TRUE,,1,0,0,0,0,0,1,0,0
CalCurCEAS_013,2024-10-02T15:00:00Z,2024-10-02T16:00:00Z,40.925017,-124.658593,observed,Northern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_013,2024-10-02T16:00:00Z,2024-10-02T17:00:00Z,40.929173,-124.650133,observed,Northern California,60.000,0.000,TRUE,,1,0,0,0,0,0,1,0,0
CalCurCEAS_013,2024-10-02T17:00:00Z,2024-10-02T18:00:00Z,40.932707,-124.641620,observed,Northern California,59.977,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_013,2024-10-02T18:00:00Z,2024-10-02T19:00:00Z,40.935510,-124.634890,observed,Northern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_013,2024-10-02T19:00:00Z,2024-10-02T20:00:00Z,40.937150,-124.630240,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_013,2024-10-02T20:00:00Z,2024-10-02T21:00:00Z,40.937145,-124.624250,observed,Northern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_013,2024-10-02T21:00:00Z,2024-10-02T22:00:00Z,40.936985,-124.622383,observed,Northern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_013,2024-10-02T22:00:00Z,2024-10-02T23:00:00Z,40.937735,-124.622135,observed,Northern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_013,2024-10-02T23:00:00Z,2024-10-03T00:00:00Z,40.939797,-124.622377,observed,Northern California,59.998,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_013,2024-10-03T00:00:00Z,2024-10-03T01:00:00Z,40.943717,-124.620617,observed,Northern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_013,2024-10-03T01:00:00Z,2024-10-03T02:00:00Z,40.948517,-124.617233,observed,Northern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_013,2024-10-03T02:00:00Z,2024-10-03T03:00:00Z,40.954083,-124.611777,observed,Northern California,60.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_013,2024-10-03T03:00:00Z,2024-10-03T04:00:00Z,40.959573,-124.604343,observed,Northern California,60.000,0.000,TRUE,,0,0,0,0,0,0,0,0,0
CalCurCEAS_013,2024-10-03T04:00:00Z,2024-10-03T05:00:00Z,40.964997,-124.593707,observed,Northern California,60.001,0.000,TRUE,,0,1,0,0,0,0,1,0,0
CalCurCEAS_013,2024-10-03T05:00:00Z,2024-10-03T06:00:00Z,40.968897,-124.581700,observed,Northern California,60.000,0.000,TRUE,,0,1,0,0,0,0,1,0,0
CalCurCEAS_013,2024-10-03T06:00:00Z,2024-10-03T07:00:00Z,40.970770,-124.571550,observed,Northern California,60.001,0.000,TRUE,,1,1,0,0,0,0,1,0,0
CalCurCEAS_013,2024-10-03T07:00:00Z,2024-10-03T08:00:00Z,40.970593,-124.563987,observed,Northern California,60.000,0.000,TRUE,,0,1,0,0,0,0,1,0,0
CalCurCEAS_013,2024-10-03T08:00:00Z,2024-10-03T09:00:00Z,40.968747,-124.559927,observed,Northern California,60.000,0.000,TRUE,,1,1,0,0,0,0,1,0,0
CalCurCEAS_013,2024-10-03T09:00:00Z,2024-10-03T10:00:00Z,40.966583,-124.558367,observed,Northern California,59.981,0.000,TRUE,,1,1,0,0,0,0,1,0,0
CalCurCEAS_013,2024-10-03T10:00:00Z,2024-10-03T11:00:00Z,40.964947,-124.559657,observed,Northern California,60.000,0.000,TRUE,,1,1,0,0,0,0,1,0,0
CalCurCEAS_013,2024-10-03T11:00:00Z,2024-10-03T12:00:00Z,40.965620,-124.562710,observed,Northern California,60.000,0.000,TRUE,,1,1,0,0,0,0,1,0,0
CalCurCEAS_013,2024-10-03T12:00:00Z,2024-10-03T13:00:00Z,40.968623,-124.564647,observed,Northern California,60.000,0.000,TRUE,,1,1,0,0,0,0,1,0,0
CalCurCEAS_013,2024-10-03T13:00:00Z,2024-10-03T14:00:00Z,40.973213,-124.564213,observed,Northern California,60.000,0.000,TRUE,,1,1,0,0,0,0,1,0,0
CalCurCEAS_013,2024-10-03T14:00:00Z,2024-10-03T15:00:00Z,40.979420,-124.561123,observed,Northern California,60.000,0.000,TRUE,,1,1,0,0,0,0,1,0,0
CalCurCEAS_013,2024-10-03T15:00:00Z,2024-10-03T16:00:00Z,40.986760,-124.556040,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_013,2024-10-03T16:00:00Z,2024-10-03T17:00:00Z,40.994583,-124.548333,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_013,2024-10-03T17:00:00Z,2024-10-03T18:00:00Z,41.001873,-124.539183,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_013,2024-10-03T18:00:00Z,2024-10-03T19:00:00Z,41.007643,-124.529110,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_013,2024-10-03T19:00:00Z,2024-10-03T20:00:00Z,41.011767,-124.519810,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_013,2024-10-03T20:00:00Z,2024-10-03T21:00:00Z,41.013703,-124.512170,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_013,2024-10-03T21:00:00Z,2024-10-03T22:00:00Z,41.013697,-124.507673,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_013,2024-10-03T22:00:00Z,2024-10-03T23:00:00Z,41.012233,-124.506010,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_013,2024-10-03T23:00:00Z,2024-10-04T00:00:00Z,41.011160,-124.506547,observed,Northern California,60.000,0.000,TRUE,,1,1,0,0,0,0,1,0,0
CalCurCEAS_013,2024-10-04T00:00:00Z,2024-10-04T01:00:00Z,41.012010,-124.507897,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_013,2024-10-04T01:00:00Z,2024-10-04T02:00:00Z,41.014917,-124.507693,observed,Northern California,60.000,0.000,TRUE,,0,1,1,1,0,0,1,1,0
CalCurCEAS_013,2024-10-04T02:00:00Z,2024-10-04T03:00:00Z,41.019360,-124.507073,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_013,2024-10-04T03:00:00Z,2024-10-04T04:00:00Z,41.024075,-124.506045,observed,Northern California,49.984,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-02T01:00:00Z,2024-10-02T02:00:00Z,40.973610,-124.719820,observed,Northern California,7.000,0.000,TRUE,,1,0,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-02T02:00:00Z,2024-10-02T03:00:00Z,40.975290,-124.718640,observed,Northern California,60.000,0.000,TRUE,,0,1,1,1,1,0,1,1,0
CalCurCEAS_014,2024-10-02T03:00:00Z,2024-10-02T04:00:00Z,40.979100,-124.713750,observed,Northern California,60.000,0.000,TRUE,,1,1,1,1,1,0,1,1,0
CalCurCEAS_014,2024-10-02T04:00:00Z,2024-10-02T05:00:00Z,40.981220,-124.709330,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-02T05:00:00Z,2024-10-02T06:00:00Z,40.982617,-124.706730,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,1,0,1,1,0
CalCurCEAS_014,2024-10-02T06:00:00Z,2024-10-02T07:00:00Z,40.986015,-124.699145,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-02T07:00:00Z,2024-10-02T08:00:00Z,40.986955,-124.691420,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-02T08:00:00Z,2024-10-02T09:00:00Z,40.985820,-124.686310,observed,Northern California,60.001,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-02T09:00:00Z,2024-10-02T10:00:00Z,40.982345,-124.683880,observed,Northern California,59.954,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-02T10:00:00Z,2024-10-02T11:00:00Z,40.977815,-124.684125,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-02T11:00:00Z,2024-10-02T12:00:00Z,40.974490,-124.686705,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-02T12:00:00Z,2024-10-02T13:00:00Z,40.972870,-124.689740,observed,Northern California,60.000,0.000,TRUE,,1,1,1,1,0,0,1,1,0
CalCurCEAS_014,2024-10-02T13:00:00Z,2024-10-02T14:00:00Z,40.973570,-124.691870,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-02T14:00:00Z,2024-10-02T15:00:00Z,40.977445,-124.691790,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-02T15:00:00Z,2024-10-02T16:00:00Z,40.982980,-124.689740,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-02T16:00:00Z,2024-10-02T17:00:00Z,40.987970,-124.685170,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,1,0,1,1,0
CalCurCEAS_014,2024-10-02T17:00:00Z,2024-10-02T18:00:00Z,40.992500,-124.678040,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-02T18:00:00Z,2024-10-02T19:00:00Z,40.995980,-124.670803,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-02T19:00:00Z,2024-10-02T20:00:00Z,40.997800,-124.664870,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-02T20:00:00Z,2024-10-02T21:00:00Z,40.997500,-124.660375,observed,Northern California,59.994,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-02T21:00:00Z,2024-10-02T22:00:00Z,40.996250,-124.657360,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-02T22:00:00Z,2024-10-02T23:00:00Z,40.994860,-124.656920,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,1,0,1,1,0
CalCurCEAS_014,2024-10-02T23:00:00Z,2024-10-03T00:00:00Z,40.993910,-124.658130,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-03T00:00:00Z,2024-10-03T01:00:00Z,40.995280,-124.659075,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-03T01:00:00Z,2024-10-03T02:00:00Z,40.998180,-124.658885,observed,Northern California,59.982,0.000,TRUE,,1,1,0,1,1,0,1,1,0
CalCurCEAS_014,2024-10-03T02:00:00Z,2024-10-03T03:00:00Z,41.001770,-124.657750,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,1,0,1,1,0
CalCurCEAS_014,2024-10-03T03:00:00Z,2024-10-03T04:00:00Z,41.007110,-124.653870,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,1,0,1,1,0
CalCurCEAS_014,2024-10-03T04:00:00Z,2024-10-03T05:00:00Z,41.014465,-124.645945,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-03T05:00:00Z,2024-10-03T06:00:00Z,41.018563,-124.638327,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-03T06:00:00Z,2024-10-03T07:00:00Z,41.022520,-124.629080,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-03T07:00:00Z,2024-10-03T08:00:00Z,41.024420,-124.623875,observed,Northern California,60.000,0.000,TRUE,,1,1,1,1,0,0,1,1,0
CalCurCEAS_014,2024-10-03T08:00:00Z,2024-10-03T09:00:00Z,41.025835,-124.616705,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-03T09:00:00Z,2024-10-03T10:00:00Z,41.025720,-124.612040,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-03T10:00:00Z,2024-10-03T11:00:00Z,41.025340,-124.610690,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-03T11:00:00Z,2024-10-03T12:00:00Z,41.025490,-124.611430,observed,Northern California,60.000,0.000,TRUE,,1,1,1,1,0,0,1,1,0
CalCurCEAS_014,2024-10-03T12:00:00Z,2024-10-03T13:00:00Z,41.027560,-124.614360,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-03T13:00:00Z,2024-10-03T14:00:00Z,41.031615,-124.617285,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-03T14:00:00Z,2024-10-03T15:00:00Z,41.037915,-124.619605,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,1,1,1,1
CalCurCEAS_014,2024-10-03T15:00:00Z,2024-10-03T16:00:00Z,41.046680,-124.619285,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-03T16:00:00Z,2024-10-03T17:00:00Z,41.057705,-124.614215,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,1,0,1,1,0
CalCurCEAS_014,2024-10-03T17:00:00Z,2024-10-03T18:00:00Z,41.068250,-124.605800,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,1,0,1,1,0
CalCurCEAS_014,2024-10-03T18:00:00Z,2024-10-03T19:00:00Z,41.075850,-124.596700,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,1,0,1,1,0
CalCurCEAS_014,2024-10-03T19:00:00Z,2024-10-03T20:00:00Z,41.081550,-124.587240,observed,Northern California,60.001,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-03T20:00:00Z,2024-10-03T21:00:00Z,41.084480,-124.579520,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-03T21:00:00Z,2024-10-03T22:00:00Z,41.085705,-124.573890,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,1,0,1,1,0
CalCurCEAS_014,2024-10-03T22:00:00Z,2024-10-03T23:00:00Z,41.085720,-124.572535,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-03T23:00:00Z,2024-10-04T00:00:00Z,41.085340,-124.573250,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-04T00:00:00Z,2024-10-04T01:00:00Z,41.084855,-124.574800,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-04T01:00:00Z,2024-10-04T02:00:00Z,41.086665,-124.578780,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-04T02:00:00Z,2024-10-04T03:00:00Z,41.090950,-124.582000,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-04T03:00:00Z,2024-10-04T04:00:00Z,41.096430,-124.583685,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-04T04:00:00Z,2024-10-04T05:00:00Z,41.104330,-124.585220,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-04T05:00:00Z,2024-10-04T06:00:00Z,41.113017,-124.584940,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-04T06:00:00Z,2024-10-04T07:00:00Z,41.126895,-124.579140,observed,Northern California,59.984,0.000,TRUE,,0,1,1,1,1,1,1,1,1
CalCurCEAS_014,2024-10-04T07:00:00Z,2024-10-04T08:00:00Z,41.134540,-124.574700,observed,Northern California,60.000,0.000,TRUE,,0,0,0,1,1,0,0,1,0
CalCurCEAS_014,2024-10-04T08:00:00Z,2024-10-04T09:00:00Z,41.143435,-124.568580,observed,Northern California,60.000,0.000,TRUE,,1,1,1,1,0,0,1,1,0
CalCurCEAS_014,2024-10-04T09:00:00Z,2024-10-04T10:00:00Z,41.150305,-124.563480,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-04T10:00:00Z,2024-10-04T11:00:00Z,41.154030,-124.560800,observed,Northern California,60.001,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-04T11:00:00Z,2024-10-04T12:00:00Z,41.156860,-124.558470,observed,Northern California,60.001,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-04T12:00:00Z,2024-10-04T13:00:00Z,41.159715,-124.555405,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-04T13:00:00Z,2024-10-04T14:00:00Z,41.161455,-124.553640,observed,Northern California,60.001,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-04T14:00:00Z,2024-10-04T15:00:00Z,41.162570,-124.555050,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-04T15:00:00Z,2024-10-04T16:00:00Z,41.165990,-124.560180,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-04T16:00:00Z,2024-10-04T17:00:00Z,41.169680,-124.562840,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,1,0,1,1,0
CalCurCEAS_014,2024-10-04T17:00:00Z,2024-10-04T18:00:00Z,41.179015,-124.565795,interpolated,Northern California,60.000,0.000,TRUE,,1,1,0,1,1,0,1,1,0
CalCurCEAS_014,2024-10-04T18:00:00Z,2024-10-04T19:00:00Z,41.188350,-124.568750,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-04T19:00:00Z,2024-10-04T20:00:00Z,41.201240,-124.569075,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-04T20:00:00Z,2024-10-04T21:00:00Z,41.212035,-124.567495,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-04T21:00:00Z,2024-10-04T22:00:00Z,41.219360,-124.565110,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,1,0,1,1,0
CalCurCEAS_014,2024-10-04T22:00:00Z,2024-10-04T23:00:00Z,41.225400,-124.563535,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,1,0,1,1,0
CalCurCEAS_014,2024-10-04T23:00:00Z,2024-10-05T00:00:00Z,41.229360,-124.563220,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,1,0,1,1,0
CalCurCEAS_014,2024-10-05T00:00:00Z,2024-10-05T01:00:00Z,41.232520,-124.564080,observed,Northern California,60.000,0.000,TRUE,,1,1,0,1,1,0,1,1,0
CalCurCEAS_014,2024-10-05T01:00:00Z,2024-10-05T02:00:00Z,41.236990,-124.567105,observed,Northern California,60.000,0.000,TRUE,,0,1,0,1,0,0,1,1,0
CalCurCEAS_014,2024-10-05T02:00:00Z,2024-10-05T03:00:00Z,41.238027,-124.567684,deployment_recovery_interpolated,Northern California,6.000,0.000,TRUE,,0,0,0,1,0,0,0,1,0
CalCurCEAS_015,2024-10-05T14:00:00Z,2024-10-05T15:00:00Z,40.820850,-126.193865,observed,Northern California,29.994,0.000,TRUE,,0,1,0,1,0,0,1,1,0
